id_poliza,fecha_emision,id_cliente,id_corredor,id_aseguradora,id_tipo_seguro,prima,comision,monto_asegurado,motivo_rechazo
18719,,824,29,6,2,447.79,43.06,,"fecha_invalida,monto_invalido"
18721,,1121,12,15,9,,132.07,121346.42,"fecha_invalida,prima_invalida"
18722,,270,42,1,3,315.88,,56431.75,fecha_invalida
18723,,2234,66,13,9,,168.74,,"fecha_invalida,prima_invalida,monto_invalido"
18724,,1983,33,6,1,,192.16,,"fecha_invalida,prima_invalida,monto_invalido"
18725,,459,14,9,1,,140.25,,"fecha_invalida,prima_invalida,monto_invalido"
18726,,634,58,1,2,,,,"fecha_invalida,prima_invalida,monto_invalido"
18727,,556,26,8,9,1137.1,,69545.3,fecha_invalida
18728,2025-03-10,583,19,3,12,1957.0,452.09,,monto_invalido
18729,,2471,5,10,12,156.15,17.31,,"fecha_invalida,monto_invalido"
18730,,1780,45,2,8,,172.15,,"fecha_invalida,prima_invalida,monto_invalido"
18731,,2402,3,3,9,,102.46,,"fecha_invalida,prima_invalida,monto_invalido"
18732,,717,51,5,4,642.25,,,"fecha_invalida,monto_invalido"
18733,2025-09-26,916,50,15,12,,138.21,24921.19,prima_invalida
18734,,937,4,11,3,,,167710.91,"fecha_invalida,prima_invalida"
18735,,1735,38,2,6,,,,"fecha_invalida,prima_invalida,monto_invalido"
18737,,3776,29,11,6,1097.4,92.91,,"fecha_invalida,monto_invalido"
18738,,2287,11,8,10,1872.99,188.51,,"fecha_invalida,monto_invalido"
18739,2025-01-06,625,21,15,11,,15.22,,"prima_invalida,monto_invalido"
18740,2025-09-28,2900,3,3,8,725.43,,,monto_invalido
18741,,1362,13,9,3,937.38,111.63,,"fecha_invalida,monto_invalido"
18742,2025-12-27,1388,58,14,12,934.63,,,monto_invalido
18743,2025-07-24,699,4,5,6,,110.42,138238.64,prima_invalida
18744,,130,32,15,1,903.39,164.61,127065.48,fecha_invalida
18745,,2858,41,11,6,,,153300.26,"fecha_invalida,prima_invalida"
18746,2025-05-01,1038,48,1,9,,172.21,122116.91,prima_invalida
18747,,137,76,3,1,,86.95,,"fecha_invalida,prima_invalida,monto_invalido"
18748,2026-01-11,37,61,11,12,,10.86,,"prima_invalida,monto_invalido"
18749,,1031,62,8,1,,,,"fecha_invalida,prima_invalida,monto_invalido"
18750,,814,64,8,7,,157.38,181103.48,"fecha_invalida,prima_invalida"
18751,,2655,29,2,9,,258.63,,"fecha_invalida,prima_invalida,monto_invalido"
18752,,1641,46,1,5,480.98,56.02,,"fecha_invalida,monto_invalido"
18753,2026-02-10,1687,51,3,6,,,294651.68,prima_invalida
18755,,445,18,11,2,631.61,,,"fecha_invalida,monto_invalido"
18756,,1928,78,7,12,815.13,128.5,,"fecha_invalida,monto_invalido"
18758,,1731,53,7,12,,186.79,,"fecha_invalida,prima_invalida,monto_invalido"
18759,,2520,3,9,4,,,,"fecha_invalida,prima_invalida,monto_invalido"
18760,,2573,49,6,12,,383.85,,"fecha_invalida,prima_invalida,monto_invalido"
18761,2025-09-23,2394,46,14,5,,98.21,,"prima_invalida,monto_invalido"
18762,,798,51,2,1,,332.57,,"fecha_invalida,prima_invalida,monto_invalido"
18763,2025-05-27,743,43,5,3,1208.23,,,monto_invalido
18764,,1551,63,15,2,1407.93,,,"fecha_invalida,monto_invalido"
18765,2025-10-20,1915,30,13,3,,276.11,41440.54,prima_invalida
18767,,2502,60,6,12,916.76,60.12,,"fecha_invalida,monto_invalido"
18768,,2420,23,7,12,,341.97,,"fecha_invalida,prima_invalida,monto_invalido"
18769,,2881,3,8,4,957.31,122.83,,"fecha_invalida,monto_invalido"
18770,,908,35,12,8,146.0,,,"fecha_invalida,monto_invalido"
18771,,1125,71,9,9,,324.99,,"fecha_invalida,prima_invalida,monto_invalido"
18773,,1706,57,8,5,,143.62,,"fecha_invalida,prima_invalida,monto_invalido"
18774,,2543,42,7,9,1982.25,108.49,,"fecha_invalida,monto_invalido"
18775,,2141,37,5,10,231.23,,43810.67,fecha_invalida
18776,,2529,20,9,11,,326.11,212550.39,"fecha_invalida,prima_invalida"
18777,,2512,74,4,2,344.78,76.45,16698.53,fecha_invalida
18778,,1205,65,6,10,955.51,237.19,38883.47,fecha_invalida
18779,,2868,97,15,8,1595.23,287.64,,"fecha_invalida,monto_invalido"
18780,,135,59,1,3,1329.92,,130194.03,fecha_invalida
18781,,1917,49,2,7,,386.31,,"fecha_invalida,prima_invalida,monto_invalido"
18783,,1072,9,4,7,920.48,218.37,121089.62,fecha_invalida
18784,2026-01-26,1938,35,1,8,,83.72,,"prima_invalida,monto_invalido"
18785,2025-07-06,1144,76,9,10,1343.97,211.25,,monto_invalido
18786,,2686,38,13,10,761.21,108.1,145912.77,fecha_invalida
18787,,1124,71,15,12,,444.03,,"fecha_invalida,prima_invalida,monto_invalido"
18788,,2686,34,7,8,486.33,73.67,,"fecha_invalida,monto_invalido"
18789,,2997,3,5,1,,93.11,,"fecha_invalida,prima_invalida,monto_invalido"
18790,,741,59,6,11,,242.26,131500.75,"fecha_invalida,prima_invalida"
18792,,783,50,5,7,725.63,172.53,,"fecha_invalida,monto_invalido"
18793,,1542,26,1,2,1655.3,,151573.31,fecha_invalida
18794,,1356,1,12,5,,,214464.84,"fecha_invalida,prima_invalida"
18795,,307,38,15,6,806.44,129.17,145561.41,fecha_invalida
18796,,1014,3,10,1,1214.91,,,"fecha_invalida,monto_invalido"
18797,,370,51,12,12,270.36,,,"fecha_invalida,monto_invalido"
18798,,1384,68,1,6,1576.4,,138309.7,fecha_invalida
18799,,769,20,8,7,,165.96,30415.29,"fecha_invalida,prima_invalida"
18800,,2938,11,3,12,,,,"fecha_invalida,prima_invalida,monto_invalido"
18801,,1880,9,13,12,,,29756.09,"fecha_invalida,prima_invalida"
18802,,3625,22,12,8,,45.78,,"fecha_invalida,prima_invalida,monto_invalido"
18803,,1821,71,12,8,,336.24,69877.58,"fecha_invalida,prima_invalida"
18804,,243,19,5,1,1806.29,93.93,279886.38,fecha_invalida
18805,,1787,38,10,6,1412.96,259.78,,"fecha_invalida,monto_invalido"
18806,2025-06-16,2234,68,12,5,,204.36,,"prima_invalida,monto_invalido"
18807,,2132,50,4,4,,50.14,,"fecha_invalida,prima_invalida,monto_invalido"
18808,,2940,53,13,4,908.46,52.18,,"fecha_invalida,monto_invalido"
18809,,1012,51,5,1,833.86,87.59,,"fecha_invalida,monto_invalido"
18810,,204,60,3,10,,233.37,178915.05,"fecha_invalida,prima_invalida"
18811,,1597,10,15,4,841.6,170.05,,"fecha_invalida,monto_invalido"
18812,,743,27,5,11,742.23,153.82,,"fecha_invalida,monto_invalido"
18813,2025-07-07,2968,78,9,5,,,156976.66,prima_invalida
18814,2025-04-07,2843,37,13,10,,255.11,51409.02,prima_invalida
18815,2025-10-24,460,26,1,5,1938.07,333.86,,monto_invalido
18816,,823,38,13,4,,285.33,,"fecha_invalida,prima_invalida,monto_invalido"
18817,,2975,13,1,12,,248.42,,"fecha_invalida,prima_invalida,monto_invalido"
18818,,1443,7,8,5,1496.42,289.64,60035.03,fecha_invalida
18819,,1199,12,8,12,405.12,99.28,,"fecha_invalida,monto_invalido"
18820,,2080,64,3,7,800.77,,,"fecha_invalida,monto_invalido"
18821,,1674,38,8,12,,257.28,48563.17,"fecha_invalida,prima_invalida"
18822,,2364,25,7,8,,67.16,,"fecha_invalida,prima_invalida,monto_invalido"
18823,,2905,56,11,1,,,,"fecha_invalida,prima_invalida,monto_invalido"
18824,,1175,76,14,3,1708.64,241.9,223800.42,fecha_invalida
18825,2026-02-16,2646,45,13,10,,203.85,226813.54,prima_invalida
18826,,2621,36,12,5,,86.86,82567.19,"fecha_invalida,prima_invalida"
18827,,1734,23,8,12,246.36,,38162.64,fecha_invalida
18828,,564,41,9,5,550.73,74.46,,"fecha_invalida,monto_invalido"
18829,,1413,35,15,3,1555.48,343.42,,"fecha_invalida,monto_invalido"
18831,2025-06-05,1793,73,11,2,1453.91,,,monto_invalido
18832,,687,58,14,4,,179.58,,"fecha_invalida,prima_invalida,monto_invalido"
18833,2025-10-19,128,49,5,3,,151.49,235056.71,prima_invalida
18834,,1565,7,12,7,860.3,,87035.6,fecha_invalida
18835,,1986,11,3,2,1409.92,266.69,,"fecha_invalida,monto_invalido"
18836,,1102,66,9,8,356.36,47.64,,"fecha_invalida,monto_invalido"
18837,,1084,1,6,12,,,,"fecha_invalida,prima_invalida,monto_invalido"
18838,,2644,28,5,10,695.59,,44913.42,fecha_invalida
18839,,702,55,3,1,,316.46,261589.98,"fecha_invalida,prima_invalida"
18840,,2859,60,5,11,857.92,,71907.27,fecha_invalida
18841,,368,72,14,6,1978.14,386.13,,"fecha_invalida,monto_invalido"
18842,,258,65,9,3,1203.72,278.59,154510.39,fecha_invalida
18843,,863,41,5,1,602.28,105.91,29110.39,fecha_invalida
18844,2025-09-25,1614,25,12,5,,391.67,,"prima_invalida,monto_invalido"
18845,,677,72,10,12,,,57461.84,"fecha_invalida,prima_invalida"
18846,,2627,51,9,2,,299.42,,"fecha_invalida,prima_invalida,monto_invalido"
18847,2025-07-22,2225,36,11,2,1063.21,200.4,,monto_invalido
18848,2025-09-02,2193,26,7,5,1715.67,203.94,,monto_invalido
18849,,152,10,10,1,1198.75,,,"fecha_invalida,monto_invalido"
18850,,1453,40,14,4,153.64,23.26,,"fecha_invalida,monto_invalido"
18851,,2512,75,9,7,,188.93,,"fecha_invalida,prima_invalida,monto_invalido"
18852,,1493,46,5,9,337.88,36.22,66343.39,fecha_invalida
18853,2025-01-19,660,11,9,11,441.22,,,monto_invalido
18854,,641,44,9,4,,,224540.73,"fecha_invalida,prima_invalida"
18855,,2155,33,15,9,,177.29,,"fecha_invalida,prima_invalida,monto_invalido"
18856,2025-08-05,289,1,8,12,137.94,,,monto_invalido
18857,,697,51,4,6,,155.27,175623.48,"fecha_invalida,prima_invalida"
18858,,1536,65,8,12,1534.99,98.76,33049.86,fecha_invalida
18859,2026-01-08,1790,47,2,7,,218.63,218091.79,prima_invalida
18860,,2648,51,3,5,449.16,48.15,,"fecha_invalida,monto_invalido"
18861,,185,29,8,8,,159.0,,"fecha_invalida,prima_invalida,monto_invalido"
18862,,597,51,3,1,1820.52,,,"fecha_invalida,monto_invalido"
18863,,161,26,14,11,,202.8,,"fecha_invalida,prima_invalida,monto_invalido"
18864,,1586,3,11,3,1245.37,226.04,72064.3,fecha_invalida
18865,,2911,17,12,1,345.74,62.9,,"fecha_invalida,monto_invalido"
18866,,40,37,11,12,,35.27,46330.02,"fecha_invalida,prima_invalida"
18867,,2252,18,3,12,641.27,142.91,16339.31,fecha_invalida
18868,,1886,36,3,10,,179.88,,"fecha_invalida,prima_invalida,monto_invalido"
18869,,2340,14,1,11,,92.49,,"fecha_invalida,prima_invalida,monto_invalido"
18870,,1712,16,7,12,,45.48,7060.35,"fecha_invalida,prima_invalida"
18871,,1192,54,14,4,913.48,72.74,43150.09,fecha_invalida
18872,,872,43,6,7,889.36,185.93,,"fecha_invalida,monto_invalido"
18873,,2033,79,15,2,911.81,167.68,,"fecha_invalida,monto_invalido"
18874,,200,74,6,7,968.36,64.01,,"fecha_invalida,monto_invalido"
18875,,2284,62,5,2,,163.39,202824.93,"fecha_invalida,prima_invalida"
18876,,1366,27,6,12,,249.19,,"fecha_invalida,prima_invalida,monto_invalido"
18877,,800,16,7,6,693.94,49.6,,"fecha_invalida,monto_invalido"
18878,2025-07-10,2730,41,5,3,,,,"prima_invalida,monto_invalido"
18879,,1996,33,9,6,196.19,,,"fecha_invalida,monto_invalido"
18880,,2245,43,8,9,1659.61,167.33,316095.84,fecha_invalida
18881,,1052,33,6,3,,91.26,78406.06,"fecha_invalida,prima_invalida"
18882,,1649,48,1,4,869.37,106.05,,"fecha_invalida,monto_invalido"
18883,,672,52,3,9,119.88,9.23,,"fecha_invalida,monto_invalido"
18884,,802,54,3,6,,81.64,,"fecha_invalida,prima_invalida,monto_invalido"
18885,,2162,19,6,5,,19.04,7525.52,"fecha_invalida,prima_invalida"
18886,,2986,63,12,5,930.32,,,"fecha_invalida,monto_invalido"
18887,,58,68,3,6,,,258951.33,"fecha_invalida,prima_invalida"
18888,,904,31,1,1,268.68,,,"fecha_invalida,monto_invalido"
18889,,1258,59,15,10,,119.22,,"fecha_invalida,prima_invalida,monto_invalido"
18890,,1176,32,3,8,1926.23,294.51,,"fecha_invalida,monto_invalido"
18891,,1306,66,13,1,1539.47,214.47,,"fecha_invalida,monto_invalido"
18892,,1357,2,1,6,,146.73,,"fecha_invalida,prima_invalida,monto_invalido"
18893,,2835,46,4,3,546.61,39.09,,"fecha_invalida,monto_invalido"
18894,2025-10-22,405,34,5,5,,180.27,59427.83,prima_invalida
18895,,2482,46,4,12,,101.81,37800.2,"fecha_invalida,prima_invalida"
18896,,403,43,15,11,,144.24,212002.79,"fecha_invalida,prima_invalida"
18898,2025-02-24,913,54,7,10,,267.79,,"prima_invalida,monto_invalido"
18899,,312,2,12,5,1808.24,156.47,319828.99,fecha_invalida
18900,,1468,78,11,10,,8.83,,"fecha_invalida,prima_invalida,monto_invalido"
18901,,1767,20,15,8,,292.92,,"fecha_invalida,prima_invalida,monto_invalido"
18902,,1352,62,3,11,,151.61,,"fecha_invalida,prima_invalida,monto_invalido"
18904,,35,18,11,9,1140.24,105.46,194873.82,fecha_invalida
18905,,2554,61,14,5,,161.83,,"fecha_invalida,prima_invalida,monto_invalido"
18906,,2526,80,14,7,1056.46,203.28,151553.73,fecha_invalida
18907,,844,53,8,4,,435.82,252020.67,"fecha_invalida,prima_invalida"
18908,,1076,24,4,6,795.26,,134968.14,fecha_invalida
18909,,2596,61,12,5,,93.8,164295.28,"fecha_invalida,prima_invalida"
18910,,2025,9,14,4,,117.9,,"fecha_invalida,prima_invalida,monto_invalido"
18911,,1680,34,3,1,,144.55,94178.67,"fecha_invalida,prima_invalida"
18912,2025-05-24,2272,80,12,9,,243.1,,"prima_invalida,monto_invalido"
18913,,2691,48,15,11,1788.95,165.28,329212.57,fecha_invalida
18914,,2424,80,15,9,0.0,99.7,178401.06,fecha_invalida
18915,2025-11-17,77,64,2,5,,83.32,,"prima_invalida,monto_invalido"
18916,,889,57,1,6,,,347567.59,"fecha_invalida,prima_invalida"
18917,,153,10,4,2,,343.78,,"fecha_invalida,prima_invalida,monto_invalido"
18918,,1325,4,15,5,,302.74,,"fecha_invalida,prima_invalida,monto_invalido"
18919,,2207,58,8,1,119.92,17.76,,"fecha_invalida,monto_invalido"
18920,,3771,43,8,11,,130.12,227599.76,"fecha_invalida,prima_invalida"
18922,,2116,34,15,6,861.94,139.72,,"fecha_invalida,monto_invalido"
18923,2025-11-08,2300,105,9,1,559.55,102.19,,monto_invalido
18924,2025-03-01,1522,43,3,1,245.67,20.79,,monto_invalido
18925,,1158,40,9,5,,187.03,,"fecha_invalida,prima_invalida,monto_invalido"
18926,,692,29,3,9,,152.35,310577.17,"fecha_invalida,prima_invalida"
18927,,1998,59,6,3,,,,"fecha_invalida,prima_invalida,monto_invalido"
18928,,1971,49,6,12,759.22,159.0,,"fecha_invalida,monto_invalido"
18929,,2851,39,7,12,1276.37,223.77,89662.6,fecha_invalida
18930,,1223,38,11,7,93.12,9.79,13822.07,fecha_invalida
18931,,1984,5,6,4,,340.46,,"fecha_invalida,prima_invalida,monto_invalido"
18932,,979,29,14,9,744.49,,54083.15,fecha_invalida
18933,2025-10-14,1914,79,9,10,113.6,19.65,,monto_invalido
18934,,1376,41,7,2,1085.24,197.59,,"fecha_invalida,monto_invalido"
18935,,1531,16,9,11,213.66,24.24,,"fecha_invalida,monto_invalido"
18936,,2102,52,1,10,,,74895.22,"fecha_invalida,prima_invalida"
18937,,105,3,12,3,,186.39,,"fecha_invalida,prima_invalida,monto_invalido"
18938,,1287,44,6,9,1033.74,135.19,,"fecha_invalida,monto_invalido"
18939,,831,20,12,3,1185.28,,,"fecha_invalida,monto_invalido"
18940,,1797,118,14,11,,194.9,,"fecha_invalida,prima_invalida,monto_invalido"
18941,,1749,47,3,12,,312.27,,"fecha_invalida,prima_invalida,monto_invalido"
18942,,1513,26,6,10,400.41,59.85,38661.03,fecha_invalida
18943,,1926,20,13,4,,126.64,,"fecha_invalida,prima_invalida,monto_invalido"
18944,,1362,10,2,7,211.88,,,"fecha_invalida,monto_invalido"
18945,,845,28,14,10,1992.0,460.48,,"fecha_invalida,monto_invalido"
18946,,1575,59,8,8,309.2,36.43,,"fecha_invalida,monto_invalido"
18947,2025-04-24,2539,28,7,9,,22.22,5665.69,prima_invalida
18948,,2743,35,15,12,,365.47,,"fecha_invalida,prima_invalida,monto_invalido"
18949,,2789,69,15,9,540.47,,,"fecha_invalida,monto_invalido"
18950,,2820,31,5,5,675.55,,,"fecha_invalida,monto_invalido"
18951,,379,21,13,5,1815.17,270.93,,"fecha_invalida,monto_invalido"
18952,,430,67,5,2,1458.95,132.73,,"fecha_invalida,monto_invalido"
18953,,2828,68,11,3,,,67632.44,"fecha_invalida,prima_invalida"
18954,,2851,56,14,11,765.08,,,"fecha_invalida,monto_invalido"
18955,,3663,23,9,10,573.8,,54260.87,fecha_invalida
18956,,1055,63,3,4,1616.33,374.39,,"fecha_invalida,monto_invalido"
18957,,148,69,5,12,1122.78,245.27,,"fecha_invalida,monto_invalido"
18958,,698,59,1,4,301.92,17.74,36297.31,fecha_invalida
18959,,1405,76,13,11,,,,"fecha_invalida,prima_invalida,monto_invalido"
18960,,1622,34,2,5,976.25,150.07,,"fecha_invalida,monto_invalido"
18961,,2319,39,8,11,237.14,,,"fecha_invalida,monto_invalido"
18962,2025-06-12,1345,15,5,2,,447.04,,"prima_invalida,monto_invalido"
18963,,2932,4,9,3,1801.72,170.7,,"fecha_invalida,monto_invalido"
18964,,2300,4,3,6,1549.12,,,"fecha_invalida,monto_invalido"
18965,,2046,18,8,8,,138.22,,"fecha_invalida,prima_invalida,monto_invalido"
18966,,360,53,8,1,,157.33,,"fecha_invalida,prima_invalida,monto_invalido"
18967,,1384,16,15,12,221.96,17.99,,"fecha_invalida,monto_invalido"
18968,,1794,41,15,8,1011.66,,78161.14,fecha_invalida
18969,2025-07-25,541,25,6,4,249.25,,,monto_invalido
18970,,2519,118,15,8,,388.92,112761.55,"fecha_invalida,prima_invalida"
18971,,270,59,13,3,1111.18,185.36,196654.34,fecha_invalida
18972,,473,33,11,12,915.06,,,"fecha_invalida,monto_invalido"
18973,,1183,80,1,3,1856.56,429.53,176151.67,fecha_invalida
18974,,3802,24,4,6,,232.94,,"fecha_invalida,prima_invalida,monto_invalido"
18975,,2282,48,6,9,159.08,,,"fecha_invalida,monto_invalido"
18976,,2179,34,5,3,,,21726.21,"fecha_invalida,prima_invalida"
18977,,2640,63,6,7,,170.19,142955.38,"fecha_invalida,prima_invalida"
18978,,1907,37,6,7,376.01,65.46,,"fecha_invalida,monto_invalido"
18979,,1556,45,1,7,,307.95,139003.41,"fecha_invalida,prima_invalida"
18980,,1911,20,13,4,,260.28,60968.53,"fecha_invalida,prima_invalida"
18981,,2700,72,9,10,,167.54,,"fecha_invalida,prima_invalida,monto_invalido"
18982,,959,10,10,11,997.45,233.87,,"fecha_invalida,monto_invalido"
18983,2025-08-17,2447,50,5,8,,,,"prima_invalida,monto_invalido"
18984,,1536,9,4,6,271.19,48.55,,"fecha_invalida,monto_invalido"
18985,,352,16,1,9,637.63,91.11,62921.49,fecha_invalida
18986,2025-01-10,1458,42,15,5,942.97,88.37,,monto_invalido
18987,,1872,66,6,1,,201.39,,"fecha_invalida,prima_invalida,monto_invalido"
18988,,2961,5,1,11,,,,"fecha_invalida,prima_invalida,monto_invalido"
18989,2025-06-26,2747,3,5,4,426.43,32.33,,monto_invalido
18990,,2709,34,14,12,613.63,,,"fecha_invalida,monto_invalido"
18991,,2087,18,6,6,1941.22,427.15,,"fecha_invalida,monto_invalido"
18992,,1987,3,4,4,1122.97,125.48,,"fecha_invalida,monto_invalido"
18993,,2908,29,9,4,-607.1,123.69,114898.97,fecha_invalida
18995,,515,37,5,12,1200.26,141.06,,"fecha_invalida,monto_invalido"
18996,,772,43,3,5,,38.68,,"fecha_invalida,prima_invalida,monto_invalido"
18997,2025-06-30,1696,13,7,8,,355.14,,"prima_invalida,monto_invalido"
18998,,1268,53,7,9,1689.18,335.24,,"fecha_invalida,monto_invalido"
18999,,173,16,2,2,954.13,117.36,,"fecha_invalida,monto_invalido"
19000,,1876,47,11,5,956.63,232.23,73886.74,fecha_invalida
19001,,2779,38,5,5,,197.95,,"fecha_invalida,prima_invalida,monto_invalido"
19002,,1427,15,1,9,1563.71,359.43,56763.34,fecha_invalida
19003,2025-08-26,2871,70,12,8,1899.19,106.82,,monto_invalido
19004,,359,12,15,12,490.66,,,"fecha_invalida,monto_invalido"
19005,2025-01-02,325,66,11,6,,266.12,177101.7,prima_invalida
19006,,928,5,9,11,927.95,181.33,,"fecha_invalida,monto_invalido"
19007,,1793,55,6,12,,128.65,103869.11,"fecha_invalida,prima_invalida"
19008,2025-06-05,1776,3,12,4,213.95,19.01,,monto_invalido
19009,,356,29,10,11,,,,"fecha_invalida,prima_invalida,monto_invalido"
19010,,475,37,3,6,,,,"fecha_invalida,prima_invalida,monto_invalido"
19011,,2067,1,13,2,79.52,13.08,11190.73,fecha_invalida
19012,,2423,69,1,12,1336.7,303.21,174644.18,fecha_invalida
19013,2026-01-03,936,8,4,2,,78.09,,"prima_invalida,monto_invalido"
19014,2026-02-06,369,2,10,7,,100.36,,"prima_invalida,monto_invalido"
19015,,1067,39,1,1,565.09,84.59,,"fecha_invalida,monto_invalido"
19016,,18,78,11,1,409.7,42.97,,"fecha_invalida,monto_invalido"
19017,,2796,7,1,1,479.05,40.15,,"fecha_invalida,monto_invalido"
19019,,27,13,7,1,270.29,51.26,37102.6,fecha_invalida
19020,,1206,36,1,5,786.72,178.55,76031.19,fecha_invalida
19021,,2063,44,13,7,,,,"fecha_invalida,prima_invalida,monto_invalido"
19023,2025-07-15,983,68,9,12,,133.39,,"prima_invalida,monto_invalido"
19024,,1038,34,7,4,1337.83,182.95,253104.51,fecha_invalida
19025,2025-03-22,962,69,2,12,879.2,61.29,,monto_invalido
19026,,128,78,6,3,,38.93,43415.4,"fecha_invalida,prima_invalida"
19027,,706,3,14,1,,184.36,211249.04,"fecha_invalida,prima_invalida"
19028,,1204,56,12,2,,145.32,263200.54,"fecha_invalida,prima_invalida"
19029,,2023,1,8,8,,1721.2,,"fecha_invalida,prima_invalida,monto_invalido"
19030,,428,60,6,1,794.88,55.33,54353.56,fecha_invalida
19031,,1410,71,5,5,,377.85,131782.66,"fecha_invalida,prima_invalida"
19032,,913,55,11,12,794.31,157.79,,"fecha_invalida,monto_invalido"
19033,,2500,76,11,2,274.07,46.89,27444.78,fecha_invalida
19034,,577,23,8,5,991.96,213.82,,"fecha_invalida,monto_invalido"
19035,,2347,1,7,8,,375.78,,"fecha_invalida,prima_invalida,monto_invalido"
19036,,2922,63,10,11,156.52,29.68,,"fecha_invalida,monto_invalido"
19037,,1340,73,8,8,1284.2,228.43,68519.62,fecha_invalida
19038,2025-11-22,200,31,7,9,1062.38,69.87,,monto_invalido
19039,,1791,31,13,5,373.92,64.06,,"fecha_invalida,monto_invalido"
19040,,954,59,11,11,,67.16,24104.86,"fecha_invalida,prima_invalida"
19041,,1718,13,15,4,,107.65,,"fecha_invalida,prima_invalida,monto_invalido"
19042,,2725,41,9,6,590.67,,,"fecha_invalida,monto_invalido"
19043,,79,9,4,2,438.73,,,"fecha_invalida,monto_invalido"
19045,,1400,67,1,5,,,227191.77,"fecha_invalida,prima_invalida"
19046,,2904,2,8,10,,,139344.6,"fecha_invalida,prima_invalida"
19047,2026-02-07,618,36,13,3,1755.27,,,monto_invalido
19048,,1969,48,12,9,,,,"fecha_invalida,prima_invalida,monto_invalido"
19049,,1683,37,9,12,1212.24,160.46,106922.66,fecha_invalida
19050,,892,20,12,7,691.4,40.36,89240.69,fecha_invalida
19051,,1787,57,8,10,0.0,125.45,,"fecha_invalida,monto_invalido"
19052,,1200,94,5,11,,144.8,,"fecha_invalida,prima_invalida,monto_invalido"
19053,,2108,66,1,7,1637.63,,,"fecha_invalida,monto_invalido"
19054,,2261,45,3,2,1718.38,,216306.7,fecha_invalida
19055,,2549,64,3,2,1061.31,56.89,,"fecha_invalida,monto_invalido"
19056,2026-02-17,867,35,1,12,,,,"prima_invalida,monto_invalido"
19057,,2960,59,6,4,,32.13,,"fecha_invalida,prima_invalida,monto_invalido"
19059,,107,26,3,3,585.68,32.76,,"fecha_invalida,monto_invalido"
19060,2025-10-14,2963,4,1,7,,,212170.77,prima_invalida
19061,,1883,3,7,4,811.21,,,"fecha_invalida,monto_invalido"
19062,,2754,12,6,5,1724.71,345.97,200937.16,fecha_invalida
19063,2026-02-07,1450,40,1,5,,182.23,,"prima_invalida,monto_invalido"
